20161128051644.670	54.341606	-117.248283	3.212	6	78	168	19362	-0.7
20161107115039.940	54.33798	-117.24856	3.269	184	86	-179	7366	-0.38
20161123044220.380	54.341516	-117.248315	3.249	184	82	-173	14610	-0.3
20161127102437.130	54.343514	-117.248039	3.273	180	87	177	18524	-0.82
20161127034927.230	54.343823	-117.248039	3.275	185	85	175	18212	-0.99
20161114111346.250	54.334961	-117.248869	3.28	182	87	180	8780	-0.66
20161110145958.730	54.338501	-117.243319	3.236	181	81	176	7991	-0.42
20161110053424.880	54.338261	-117.243327	3.237	188	86	177	7873	0.57
20161125083632.310	54.347904	-117.24506	3.264	187	89	-179	16828	-0.08
20161124013129.100	54.352429	-117.226815	3.286	191	86	177	15356	-0.53
20161125212400.730	54.347937	-117.245207	3.285	10	89	178	17692	3.21
20161111124536.380	54.338546	-117.248429	3.247	5	88	176	8237	1.08
20161111162836.150	54.337146	-117.243441	3.227	186	88	179	8336	-1.03
20161128090459.320	54.341349	-117.248299	3.247	182	80	178	19591	-1.08
20161123193424.490	54.34954	-117.227368	3.312	186	13	168	15201	-0.43
20161127092224.260	54.343315	-117.248079	3.268	181	82	175	18479	-0.51
20161107171307.500	54.337785	-117.24856	3.264	183	86	173	7447	-0.52
20161128092254.210	54.34141	-117.248332	3.216	5	89	172	19603	-0.76
20161128031620.620	54.341597	-117.248307	3.23	186	88	-176	19139	-1.14
20161125092836.550	54.347937	-117.245044	3.257	185	88	-180	16906	-0.94
20161121213944.800	54.338713	-117.243278	3.229	181	85	178	11309	1.75
20161129013555.880	54.340869	-117.248356	3.251	181	78	176	20322	0.49
20161129114709.390	54.341606	-117.248348	3.237	189	85	173	20905	-0.75
20161112171011.380	54.333785	-117.24895	3.278	181	87	-178	8650	0.09
20161110053845.810	54.33551	-117.24882	3.28	183	84	180	7875	-0.38
20161127143617.120	54.3389	-117.243245	3.229	181	84	175	18660	-1.05
20161110070628.420	54.337313	-117.243416	3.223	182	90	-176	7889	0.49
20161110145151.810	54.338603	-117.243294	3.242	181	85	173	7987	-0.89
20161109201859.370	54.335669	-117.248836	3.281	184	88	180	7754	-0.62
20161123115530.520	54.352254	-117.225407	3.335	188	62	177	14978	0.52
20161122165846.260	54.349849	-117.227303	3.327	187	27	166	14033	-0.25
20161123141449.590	54.352641	-117.225334	3.334	188	56	177	15071	-0.27
20161111031632.510	54.335905	-117.248739	3.273	1	88	175	8126	0.67
20161110032606.810	54.338432	-117.243327	3.252	177	84	168	7832	-0.54
20161111155755.860	54.336206	-117.248787	3.274	180	84	177	8319	-0.52
20161107160909.680	54.337903	-117.248568	3.266	183	87	-180	7438	0.53
20161107205908.750	54.337907	-117.248527	3.29	184	89	-178	7491	0.53
20161108002154.710	54.337695	-117.248568	3.262	3	89	-180	7525	-0.33
20161128072607.350	54.341549	-117.248299	3.189	0	88	-180	19491	-0.41
20161124075809.440	54.347249	-117.249854	3.337	5	88	178	15592	-0.98
20161107103340.130	54.338078	-117.248568	3.271	180	84	169	7338	-0.85
20161128153527.260	54.341349	-117.248437	3.215	2	89	173	19973	1.6
20161123154254.750	54.341565	-117.248299	3.243	183	87	-179	15112	-0.7
20161129035338.480	54.340828	-117.240243	3.02	186	88	176	20426	0.01
20161129190845.020	54.342668	-117.248283	3.23	1	82	178	21354	-0.46
20161116145851.720	54.338798	-117.243254	3.23	3	89	176	8962	-0.68
20161122105042.350	54.345508	-117.234188	3.232	183	79	178	13239	-0.95
20161128030217.610	54.345951	-117.245321	3.238	4	86	179	19112	-0.56
20161123090756.030	54.35258	-117.225342	3.335	190	54	173	14848	-0.63
20161107124958.130	54.338159	-117.248535	3.26	183	88	-180	7393	0.71
20161122220407.480	54.349967	-117.225977	3.331	188	61	-180	14261	-0.31
20161108085355.700	54.337756	-117.248576	3.262	183	88	-179	7598	0.93
20161129030748.920	54.340674	-117.248372	3.254	183	79	178	20386	-0.4
20161127071512.610	54.352909	-117.225203	3.34	188	62	-176	18383	-0.5
20161128121443.000	54.340918	-117.248356	3.251	180	80	176	19731	-0.61
20161107110551.520	54.33807	-117.248519	3.261	182	85	178	7348	0.06
20161111075108.900	54.337207	-117.243433	3.223	2	88	178	8146	0.78
20161129011127.610	54.340763	-117.248389	3.253	182	85	178	20309	-1.12
20161112030952.200	54.336206	-117.248763	3.28	3	84	176	8504	-0.25
20161110183459.460	54.336755	-117.243457	3.254	2	90	177	8054	-1.03
20161125045326.360	54.344718	-117.247949	3.251	7	88	175	16450	0.02
20161110143528.270	54.338318	-117.243278	3.219	182	87	-178	7976	0.14
20161122135449.630	54.345626	-117.234049	3.229	189	89	175	13807	-0.88
20161110143452.700	54.338517	-117.243302	3.229	184	86	176	7974	-0.21
20161122231737.260	54.349984	-117.225887	3.323	188	64	-177	14323	-0.24
20161125044906.440	54.344767	-117.247974	3.256	186	75	176	16434	-1.08
20161110215404.840	54.337203	-117.243449	3.245	184	89	-178	8087	-0.41
20161129032300.710	54.343001	-117.248145	3.228	180	90	173	20401	-0.52
20161128052953.110	54.341585	-117.248283	3.231	179	82	-178	19378	-0.44
20161126030819.090	54.352214	-117.226912	3.276	12	87	176	17818	-0.79
20161123084614.530	54.352515	-117.225334	3.336	190	61	175	14834	-0.1
20161128054017.010	54.34163	-117.248283	3.209	3	74	168	19390	-0.59
20161128041512.410	54.341553	-117.248315	3.208	8	81	166	19229	-0.45
20161107104520.870	54.338155	-117.24856	3.266	184	88	178	7341	-0.02
20161121045336.380	54.347404	-117.239795	3.293	188	74	177	10568	-0.96
20161111091023.770	54.337158	-117.243441	3.224	2	90	177	8171	0.04
20161129162829.840	54.341614	-117.248315	3.232	186	88	180	21227	0.15
20161110033548.280	54.338444	-117.243311	3.247	175	82	170	7839	-0.87
20161110093430.320	54.335929	-117.248787	3.281	5	89	173	7919	0.12
20161129074217.720	54.338904	-117.243245	3.227	182	84	179	20630	-0.62
20161107153555.680	54.338371	-117.248511	3.257	3	88	-180	7429	-0.98
20161127045935.180	54.343876	-117.248022	3.276	182	89	178	18233	-0.7
20161123172550.650	54.352437	-117.225212	3.326	191	67	176	15150	0.09
20161122232744.530	54.350098	-117.225887	3.326	191	63	-177	14327	-0.55
20161108001330.880	54.337691	-117.248584	3.27	180	86	179	7521	-0.6
20161122094500.240	54.349992	-117.227189	3.318	190	40	170	13048	-0.7
20161129040204.260	54.341166	-117.248332	3.228	2	86	171	20438	0.13
20161111112409.150	54.338261	-117.243343	3.241	180	87	178	8203	2.44
20161123002249.700	54.352153	-117.225382	3.328	191	69	176	14374	0.03
20161110100503.900	54.338578	-117.243294	3.246	177	76	174	7929	-0.58
20161122050439.790	54.345414	-117.234277	3.262	189	90	-179	12072	-0.48
20161110040012.270	54.33761	-117.2434	3.276	187	86	175	7846	-0.86
20161125062221.600	54.347937	-117.245052	3.275	5	83	-180	16621	-1.13
20161129045624.110	54.340849	-117.240251	3.018	185	85	180	20496	-1.23
20161129053736.290	54.34161	-117.24834	3.26	179	86	-179	20531	-0.72
20161109173627.220	54.335807	-117.248787	3.278	182	90	-176	7738	-0.12
20161111062544.280	54.338167	-117.248527	3.235	3	89	178	8134	-0.67
20161128104519.250	54.341028	-117.248315	3.264	180	86	179	19648	-0.82
20161125062034.940	54.347896	-117.245052	3.27	359	85	176	16613	-0.96
20161110174043.140	54.336662	-117.24353	3.255	178	84	171	8042	-1.02
20161121033603.280	54.347217	-117.240063	3.31	191	80	-178	10415	-0.78
20161129131739.680	54.342639	-117.248153	3.23	187	90	-178	21021	-1.13
20161107112627.300	54.338037	-117.248535	3.263	183	86	180	7356	0.08
20161129093416.060	54.3415	-117.248315	3.233	180	88	176	20693	-0.88
20161111025801.170	54.337227	-117.243424	3.224	184	86	179	8125	-0.68
20161123190445.590	54.341374	-117.248291	3.248	3	83	169	15194	0.45
20161129052001.840	54.341602	-117.248315	3.224	182	76	176	20516	-1.01
20161114225250.540	54.334648	-117.249251	3.276	3	83	173	8816	0.77
20161107104845.290	54.338049	-117.248568	3.267	180	85	172	7344	-0.63
20161127140748.070	54.338839	-117.243278	3.233	181	86	178	18647	1.0
20161122234914.190	54.350073	-117.225993	3.329	189	62	180	14340	0.34
20161129015106.970	54.349992	-117.22736	3.329	191	43	176	20342	-0.14
20161114025544.750	54.338342	-117.248543	3.224	2	89	179	8765	-0.36
20161126224707.860	54.352547	-117.225203	3.327	188	63	176	18113	0.89
20161122113351.410	54.349878	-117.227417	3.328	191	40	166	13360	-0.43
20161110104806.390	54.338489	-117.243286	3.225	184	86	177	7939	-0.72
20161109022317.780	54.33726	-117.248608	3.269	181	86	171	7669	-0.85
20161124002321.660	54.34716	-117.249845	3.336	6	89	178	15323	-0.89
20161122190800.620	54.350077	-117.234237	3.307	191	89	178	14139	-0.49
20161127165957.730	54.342993	-117.248153	3.232	359	84	-178	18712	-0.4
20161110025453.810	54.335506	-117.248796	3.281	184	81	168	7817	-0.72
20161127145251.070	54.346004	-117.24541	3.302	10	90	-178	18669	1.88
20161122170222.350	54.352193	-117.225472	3.338	190	59	175	14035	0.76
20161127071613.740	54.345793	-117.245296	3.277	12	90	177	18385	1.24
20161125044737.300	54.344771	-117.247941	3.256	7	90	178	16431	-0.98
20161110095529.280	54.33835	-117.243408	3.243	181	86	174	7923	2.02
20161110100429.010	54.335352	-117.248828	3.277	181	84	174	7928	-0.99
20161109153837.340	54.338477	-117.248511	3.241	182	87	177	7721	-0.79
20161123072346.210	54.35002	-117.225887	3.318	188	65	-175	14741	0.76
20161128062416.430	54.341561	-117.248315	3.19	186	84	176	19439	-0.39
20161111114155.220	54.338212	-117.243294	3.211	182	88	179	8210	-0.82
20161109225452.820	54.335767	-117.248804	3.271	5	87	174	7773	0.3
20161125060321.330	54.347921	-117.245044	3.276	359	88	177	16565	-1.23
20161129041933.220	54.340853	-117.240275	3.016	3	90	-172	20455	-0.29
20161127053859.540	54.352751	-117.225212	3.343	188	63	176	18253	0.37
20161121221811.150	54.338826	-117.243245	3.232	184	88	180	11331	-0.59
20161110055923.710	54.337651	-117.2434	3.268	183	87	178	7881	1.21
20161119043353.730	54.338729	-117.24327	3.211	180	82	178	9110	0.09
20161128022724.280	54.341663	-117.248283	3.255	189	86	172	19070	-0.78
20161127035122.180	54.344515	-117.247949	3.226	178	83	-174	18215	-1.09
20161110173834.930	54.335409	-117.24882	3.279	6	89	-176	8041	-0.49
20161126011621.490	54.338839	-117.243254	3.218	360	79	173	17778	-0.93
20161127020930.870	54.345748	-117.245337	3.284	360	84	-175	18179	-0.68
20161128103144.790	54.341471	-117.248307	3.212	4	88	169	19645	0.36
20161123185120.640	54.349711	-117.226025	3.31	192	65	-178	15191	-0.35
20161127022900.330	54.345732	-117.245288	3.278	11	81	174	18185	0.74
20161110084701.270	54.337292	-117.243424	3.217	183	90	178	7901	-0.54
20161128004504.300	54.346122	-117.247786	3.279	182	90	-179	18970	-0.89
20161127220654.130	54.343042	-117.248258	3.274	176	80	177	18821	-0.16
20161127042324.690	54.345671	-117.245321	3.268	11	85	176	18223	0.03
20161129044626.970	54.340946	-117.248356	3.253	186	84	176	20483	-0.77
20161121234116.560	54.351941	-117.22535	3.327	190	63	-176	11404	-0.08
20161110030554.830	54.33776	-117.243392	3.268	2	89	178	7822	2.82
20161123092303.210	54.349719	-117.225968	3.324	192	64	-179	14874	-0.57
20161111130821.540	54.338318	-117.248551	3.222	182	84	178	8256	-1.08
20161125045538.620	54.344377	-117.247998	3.274	0	78	179	16454	-0.48
20161108045824.390	54.338131	-117.248527	3.243	179	86	176	7569	-0.75
20161122073000.290	54.34742	-117.230664	3.267	188	87	176	12631	-0.26
20161128043535.850	54.341553	-117.248315	3.211	5	87	169	19267	-0.1
20161110034820.890	54.338265	-117.243351	3.236	181	89	177	7844	-0.64
20161125112440.320	54.347929	-117.245044	3.251	6	90	180	17272	-1.19
20161107102719.900	54.338228	-117.248543	3.269	3	90	-179	7333	-0.68
20161110190854.720	54.336678	-117.243587	3.274	183	89	-177	8063	-0.91
20161127074818.930	54.352881	-117.225203	3.335	190	59	177	18404	-0.17
20161110130814.960	54.338118	-117.248535	3.229	183	84	-176	7953	-0.93
20161124210107.330	54.349076	-117.226286	3.3	191	60	-180	15929	-0.12
20161108054435.060	54.337895	-117.24856	3.26	186	90	178	7582	0.0
20161129052624.850	54.341581	-117.248307	3.241	182	83	176	20519	-0.71
20161129024743.150	54.340743	-117.248372	3.254	184	87	178	20375	0.25
20161113045711.160	54.336715	-117.248674	3.273	177	87	179	8697	-0.82
20161110230433.100	54.337272	-117.243579	3.223	177	82	174	8099	-0.99
20161128105333.400	54.341227	-117.248307	3.178	3	88	173	19652	-0.49
20161128065337.900	54.343429	-117.248145	3.269	179	87	177	19463	2.5
20161129115533.140	54.341659	-117.248364	3.238	183	81	180	20914	-0.9
20161124182947.770	54.35269	-117.225293	3.344	190	55	171	15889	-0.28
20161122223126.380	54.349996	-117.226001	3.322	187	63	178	14280	-0.16
20161123080243.390	54.352482	-117.22535	3.336	188	54	173	14786	0.09
20161128045908.940	54.341536	-117.248299	3.209	186	90	-169	19335	0.04
20161122115814.930	54.349951	-117.227384	3.328	191	42	169	13459	-0.08
20161128223548.530	54.341073	-117.24834	3.257	183	88	179	20190	0.17
20161122200558.700	54.352242	-117.225415	3.327	183	68	-177	14183	-0.4
20161110143858.940	54.338566	-117.243254	3.246	179	78	171	7977	-0.39
20161107150809.280	54.337948	-117.248584	3.273	186	84	-180	7422	-0.41
20161127070559.240	54.352828	-117.225203	3.335	190	62	-175	18374	0.2
20161111023345.590	54.33741	-117.243416	3.248	184	88	-178	8124	2.23
20161127030548.240	54.346501	-117.245272	3.231	182	90	-174	18201	-0.71
20161125082219.780	54.347904	-117.245085	3.268	5	88	178	16812	-0.57
20161123064118.840	54.352478	-117.22535	3.334	190	56	175	14716	-0.2
20161125025344.760	54.344706	-117.247957	3.256	5	90	178	16270	-0.49
20161111191005.200	54.338749	-117.243188	3.226	176	84	174	8391	-0.7
20161122044214.240	54.3521	-117.226986	3.27	187	85	-180	11958	-0.83
20161129163437.920	54.338916	-117.243245	3.23	4	85	175	21233	-0.7
20161110172804.380	54.336914	-117.243465	3.258	188	88	175	8038	-0.97
20161122170352.370	54.352226	-117.225366	3.328	190	66	175	14039	-0.66
20161122062419.860	54.345528	-117.234155	3.255	184	85	175	12370	-0.98
20161128055621.090	54.341622	-117.248283	3.249	185	86	-179	19405	-0.55
20161110222605.930	54.337781	-117.248519	3.245	2	89	-173	8092	0.02
20161123043242.770	54.350187	-117.225773	3.323	190	65	180	14607	-0.41
20161128045702.380	54.341577	-117.248283	3.189	190	85	177	19330	-0.67
20161111113517.010	54.338566	-117.243286	3.209	183	90	-180	8206	0.39
20161127094142.050	54.343091	-117.24812	3.266	179	85	174	18496	-0.82
20161112154024.600	54.333789	-117.248958	3.28	182	81	176	8628	-0.62
20161127020518.050	54.345654	-117.245345	3.267	11	85	176	18176	-0.31
20161130064135.820	54.342643	-117.248185	3.226	2	85	176	21770	-0.77
20161127105310.160	54.343294	-117.248055	3.271	181	88	178	18562	0.13
20161128152950.020	54.341471	-117.24834	3.195	358	84	179	19967	0.24
20161129153828.320	54.338363	-117.248421	3.18	189	89	-176	21178	-0.78
20161120174830.730	54.338611	-117.24327	3.212	182	88	-180	9795	0.25
20161124173142.790	54.352482	-117.225228	3.328	188	62	177	15873	0.42
20161108030530.700	54.337691	-117.248584	3.268	186	89	-178	7545	-0.61
20161111084218.650	54.337284	-117.243416	3.216	186	89	-178	8167	-0.49
20161123031300.700	54.350033	-117.225895	3.322	188	67	-174	14548	0.23
20161130041548.160	54.338924	-117.24327	3.233	189	87	176	21644	-0.43
20161129164710.540	54.338875	-117.243254	3.231	184	84	-180	21240	0.63
20161122213052.750	54.352226	-117.225439	3.34	190	59	175	14234	0.06
20161111081449.750	54.33715	-117.243433	3.222	177	90	179	8158	-0.69
20161110234432.540	54.335706	-117.24882	3.281	2	89	173	8106	0.16
20161122233506.870	54.350069	-117.225903	3.319	192	59	173	14330	-0.54
20161128004222.350	54.343237	-117.248096	3.233	0	88	-180	18964	0.04
20161127102504.890	54.345463	-117.247909	3.241	185	87	-177	18526	-0.71
20161128150212.180	54.341044	-117.248348	3.252	183	89	-179	19949	0.53
20161110193843.650	54.337256	-117.243368	3.274	184	83	174	8067	-0.9
20161127125219.110	54.352852	-117.225138	3.336	189	66	-173	18620	-0.03
20161110090639.450	54.33726	-117.243416	3.23	186	88	180	7915	0.23
20161126165253.450	54.346611	-117.245215	3.284	5	89	178	18067	0.23
20161108170401.620	54.337944	-117.248551	3.247	3	87	178	7628	-0.69
20161122213402.670	54.352238	-117.225399	3.331	189	65	-176	14237	-0.66
20161107190210.410	54.33807	-117.248568	3.276	187	88	-178	7464	0.27
20161129062934.120	54.341614	-117.248315	3.242	186	86	176	20585	0.36
