20161128051644.670	54.341606	-117.248283	3.212	6	78	168	19362
20161107115039.940	54.33798	-117.24856	3.269	184	86	-179	7366
20161123044220.380	54.341516	-117.248315	3.249	184	82	-173	14610
20161127102437.130	54.343514	-117.248039	3.273	180	87	177	18524
20161127034927.230	54.343823	-117.248039	3.275	185	85	175	18212
20161114111346.250	54.334961	-117.248869	3.28	182	87	180	8780
20161110145958.730	54.338501	-117.243319	3.236	181	81	176	7991
20161110053424.880	54.338261	-117.243327	3.237	188	86	177	7873
20161125083632.310	54.347904	-117.24506	3.264	187	89	-179	16828
20161124013129.100	54.352429	-117.226815	3.286	191	86	177	15356
20161125212400.730	54.347937	-117.245207	3.285	10	89	178	17692
20161111124536.380	54.338546	-117.248429	3.247	5	88	176	8237
20161111162836.150	54.337146	-117.243441	3.227	186	88	179	8336
20161128090459.320	54.341349	-117.248299	3.247	182	80	178	19591
20161123193424.490	54.34954	-117.227368	3.312	186	13	168	15201
20161127092224.260	54.343315	-117.248079	3.268	181	82	175	18479
20161107171307.500	54.337785	-117.24856	3.264	183	86	173	7447
20161128092254.210	54.34141	-117.248332	3.216	5	89	172	19603
20161128031620.620	54.341597	-117.248307	3.23	186	88	-176	19139
20161125092836.550	54.347937	-117.245044	3.257	185	88	-180	16906
20161121213944.800	54.338713	-117.243278	3.229	181	85	178	11309
20161129013555.880	54.340869	-117.248356	3.251	181	78	176	20322
20161129114709.390	54.341606	-117.248348	3.237	189	85	173	20905
20161112171011.380	54.333785	-117.24895	3.278	181	87	-178	8650
20161110053845.810	54.33551	-117.24882	3.28	183	84	180	7875
20161127143617.120	54.3389	-117.243245	3.229	181	84	175	18660
20161110070628.420	54.337313	-117.243416	3.223	182	90	-176	7889
20161110145151.810	54.338603	-117.243294	3.242	181	85	173	7987
20161109201859.370	54.335669	-117.248836	3.281	184	88	180	7754
20161123115530.520	54.352254	-117.225407	3.335	188	62	177	14978
20161122165846.260	54.349849	-117.227303	3.327	187	27	166	14033
20161123141449.590	54.352641	-117.225334	3.334	188	56	177	15071
20161111031632.510	54.335905	-117.248739	3.273	1	88	175	8126
20161110032606.810	54.338432	-117.243327	3.252	177	84	168	7832
20161111155755.860	54.336206	-117.248787	3.274	180	84	177	8319
20161107160909.680	54.337903	-117.248568	3.266	183	87	-180	7438
20161107205908.750	54.337907	-117.248527	3.29	184	89	-178	7491
20161108002154.710	54.337695	-117.248568	3.262	3	89	-180	7525
20161128072607.350	54.341549	-117.248299	3.189	0	88	-180	19491
20161124075809.440	54.347249	-117.249854	3.337	5	88	178	15592
20161107103340.130	54.338078	-117.248568	3.271	180	84	169	7338
20161128153527.260	54.341349	-117.248437	3.215	2	89	173	19973
20161123154254.750	54.341565	-117.248299	3.243	183	87	-179	15112
20161129035338.480	54.340828	-117.240243	3.02	186	88	176	20426
